anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0002,2017-05-29,0.6848338740065035,landsat,озимая пшеница,2017,5,False,1.0,7.0,1,0,0-7,0-7,0.1167033650261191,0.7318167546945326,0.1434153641503159,0.0080645161290322,0.9375,1.0,7.0,A,1,r1_f0,29,0.723413666292389,0.0385797922858854,0.78879469738017,0.1039608233736665,0.7561041818362795,0.0712703078297759,0.7315862951783616,0.046752421171858,0.6764719212865309,-0.0083619527199726,0.7262230074719421,0.0413891334654386,0.7268057075349252,0.0419718335284217,matched,True,False,0.6849666833877563,0.7297689318656921
AOI-0002,2017-07-12,0.6275560381861576,modis,озимая пшеница,2017,7,False,12.0,3.0,1,0,8-15,0-7,0.2278000846237195,0.1311043018731472,0.6361936527188196,0.0049019607843137,0.8333333333333334,12.0,3.0,A,1,r1_f0,29,0.5544475310246549,-0.0731085071615026,0.4922957869799001,-0.1352602512062574,0.5233716590022776,-0.10418437918388,0.5047261357888512,-0.1228299023973064,0.4523983482228893,-0.1751576899632682,0.5002462623888654,-0.1273097757972922,0.5027261597265186,-0.124829878459639,matched,True,False,0.5342316031455994,0.4829777777194977
AOI-0002,2018-05-11,0.6354591626336066,s2,озимая пшеница,2018,5,False,2.0,4.0,1,0,0-7,0-7,0.5539268105269898,0.289543979851017,0.1481958762886598,0.0083333333333333,0.8823529411764706,2.0,4.0,A,1,r1_f0,29,0.6150185202863963,-0.0204406423472103,0.85466385772397,0.2192046950903634,0.7348411890051831,0.0993820263715765,0.6949002994322542,0.0594411367986476,0.5946388596701155,-0.040820302963491,0.6771487929553969,0.0416896303217902,0.6975681663919664,0.0621090037583598,matched,True,False,0.6798203587532043,0.6800094246864319
AOI-0002,2018-05-31,0.6795908464732733,s2,озимая пшеница,2018,5,False,6.0,1.0,1,0,0-7,0-7,0.7194001166435053,0.1536843079873111,0.1201588186124268,0.0067567567567567,0.9375,6.0,1.0,A,1,r1_f0,29,0.6889077804295943,0.009316933956321,0.5198521408422029,-0.1597387056310704,0.6043799606358986,-0.0752108858373746,0.5440029464975444,-0.1355878999757288,0.652462346577163,-0.0271284998961103,0.5292167389534578,-0.1503741075198155,0.5304095692194665,-0.1491812772538068,matched,True,False,0.6236985921859741,0.5421469807624817
AOI-0002,2018-06-15,0.5636415131213093,s2,озимая пшеница,2018,6,False,5.0,1.0,1,0,0-7,0-7,0.6550849792669605,0.2026157392585003,0.1347235238987816,0.0075757575757575,0.9375,5.0,1.0,A,1,r1_f0,29,0.5969514558472555,0.0333099427259462,0.5461480461464228,-0.0174934669748865,0.5715497509968391,0.0079082378755298,0.5546152810965616,-0.0090262320247477,0.5677204955689092,0.0040789824475999,0.5566752031793528,-0.0069663099419564,0.5592205897271368,-0.0044209233941724,matched,True,False,0.5867257714271545,0.5498993992805481
AOI-0002,2018-07-28,0.5002826252983293,modis,озимая пшеница,2018,7,False,2.0,7.0,1,0,0-7,0-7,0.0134305286045585,0.1670938999028372,0.8140407888839086,0.0054347826086956,0.8823529411764706,2.0,7.0,A,1,r1_f0,29,0.3795811960185909,-0.1207014292797384,0.4003470593495667,-0.0999355659487626,0.3899641276840788,-0.1103184976142505,0.3841958323143633,-0.116086792983966,0.4211549944376231,-0.0791276308607062,0.3873547698004626,-0.1129278554978667,0.3886762618758813,-0.111606363422448,matched,True,False,0.44896751642227173,0.3815302550792694
AOI-0002,2018-08-19,0.2896171246880693,landsat,озимая пшеница,2018,8,False,6.0,17.0,5,0,0-7,16-30,0.0647121726323877,0.8274527758212205,0.0978350515463917,0.01,0.7142857142857143,6.0,17.0,A,1,r1_f0,29,0.3545838663484487,0.0649667416603793,0.1663396908459743,-0.123277433842095,0.2604617785972115,-0.0291553460908578,0.3054766901304119,0.0158595654423425,0.2737635018641611,-0.0158536228239082,0.3029524126355313,0.013335287947462,0.3111836364068456,0.0215665117187762,matched,True,False,0.2858954966068268,0.30713707208633423
AOI-0002,2018-08-20,0.2361328510897011,landsat,озимая пшеница,2018,8,False,7.0,16.0,5,1,0-7,16-30,0.059918678363322,0.8402340516863153,0.0905880106911034,0.0092592592592592,0.6818181818181818,7.0,16.0,A,1,r1_f0,29,0.3545838663484487,0.1184510152587475,0.1663396908459743,-0.0697931602437268,0.2604617785972115,0.0243289275075103,0.297292160760739,0.0611593096710379,0.2737635018641611,0.0376306507744599,0.2923390319119316,0.0562061808222305,0.3030905334104358,0.0669576823207347,matched,True,False,0.2540169656276703,0.3000873625278473
AOI-0002,2018-08-27,0.2054142606910696,landsat,озимая пшеница,2018,8,False,14.0,9.0,5,2,8-15,8-15,0.0647121726323877,0.8274527758212205,0.0978350515463917,0.01,0.625,14.0,9.0,A,1,r1_f0,29,0.3545838663484487,0.149169605657379,0.1663396908459743,-0.0390745698450953,0.2604617785972115,0.0550475179061418,0.2400004551730295,0.0345861944819599,0.2737635018641611,0.0683492411730914,0.217249871518906,0.0118356108278364,0.242837508865256,0.0374232481741864,matched,True,False,0.2462305724620819,0.22493040561676025
AOI-0002,2018-08-29,0.3010906443914081,modis,озимая пшеница,2018,8,False,16.0,7.0,5,3,16-30,0-7,0.0344213684214828,0.3124748807559683,0.6477846018863785,0.0053191489361702,0.6818181818181818,16.0,7.0,A,1,r1_f0,29,0.3545838663484487,0.0534932219570405,0.1663396908459743,-0.1347509535454338,0.2604617785972115,-0.0406288657941966,0.2236313964336838,-0.0774592479577242,0.2647864880500389,-0.0363041563413691,0.1990459090714877,-0.1020447353199203,0.2252170656106009,-0.0758735787808072,matched,True,False,0.22840039432048798,0.20588792860507965
AOI-0002,2018-09-04,0.2664992762495489,landsat,озимая пшеница,2018,9,False,22.0,1.0,5,4,16-30,0-7,0.059918678363322,0.8031970146492782,0.1276250477281405,0.0092592592592592,0.9375,22.0,1.0,A,1,r1_f0,29,0.3545838663484487,0.0880845900988998,0.1663396908459743,-0.1001595854035745,0.2604617785972115,-0.0060374976523374,0.1745242202156471,-0.0919750560339018,0.2647864880500389,-0.0017127881995099,0.1671240239641767,-0.0993752522853721,0.1742840273968203,-0.0922152488527285,matched,True,False,0.24647513031959534,0.17305372655391693
AOI-0002,2018-09-18,0.2053765139878841,s2,озимая пшеница,2018,9,False,4.0,2.0,1,0,0-7,0-7,0.6923730896164783,0.2077383620413651,0.0931317915853998,0.0067567567567567,0.8823529411764706,4.0,2.0,A,1,r1_f0,29,0.2893642004773269,0.0839876864894428,0.2369985956562701,0.031622081668386,0.2631813980667985,0.0578048840789144,0.254453797263289,0.0490772832754049,0.2459597578544438,0.0405832438665597,0.2670185185993727,0.0616420046114886,0.3004461873649484,0.0950696733770643,matched,True,False,0.22197413444519043,0.2612640857696533
AOI-0002,2018-10-30,0.4080740830993981,landsat,озимая пшеница,2018,10,False,14.0,153.0,1,0,8-15,31+,0.118991105264077,0.7584690634332051,0.1111761949390815,0.0113636363636363,0.5172413793103449,14.0,153.0,A,1,r1_f0,29,0.2682115513126492,-0.1398625317867489,0.5801372329326069,0.1720631498332088,0.424174392122628,0.0161003090232299,0.2943610096520468,-0.1137130734473512,0.2135627765998281,-0.1945113064995699,0.3337344871968212,-0.0743395959025768,0.308820813935326,-0.099253269164072,matched,True,False,0.29840928316116333,0.2567482590675354
AOI-0002,2019-06-05,0.7591346410522093,s2,озимая пшеница,2019,6,False,1.0,10.0,3,0,0-7,8-15,0.6464962368424941,0.2824292191448175,0.066266851704996,0.0048076923076923,0.9375,1.0,10.0,A,1,r1_f0,29,0.781013373647306,0.0218787325950967,0.307606544153105,-0.4515280968991043,0.5443099589002055,-0.2148246821520038,0.7379763891478333,-0.021158251904376,0.652462346577163,-0.1066722944750463,0.7535048734597193,-0.00562976759249,0.7560608189963552,-0.003073822055854,matched,True,False,0.6975786685943604,0.7423919439315796
AOI-0002,2019-06-10,0.5187619772158338,s2,озимая пшеница,2019,6,False,6.0,5.0,3,1,0-7,0-7,0.6225519317742536,0.1238207295468613,0.2489977090492554,0.0046296296296296,0.75,6.0,5.0,A,1,r1_f0,29,0.781013373647306,0.2622513964314722,0.307606544153105,-0.2111554330627288,0.5443099589002055,0.0255479816843716,0.5227914666504692,0.0040294894346353,0.652462346577163,0.1337003693613291,0.4873973960735624,-0.0313645811422713,0.5358226729609107,0.0170606957450768,matched,True,False,0.4978450834751129,0.5195025205612183
AOI-0002,2019-06-11,0.4712167741091724,landsat,озимая пшеница,2019,6,False,7.0,4.0,3,2,0-7,0-7,0.2534648328179322,0.6672446881038385,0.0719375379017586,0.0073529411764705,0.7894736842105263,7.0,4.0,A,1,r1_f0,29,0.781013373647306,0.3097965995381336,0.307606544153105,-0.1636102299560674,0.5443099589002055,0.0730931847910331,0.4797544821509962,0.0085377080418238,0.652462346577163,0.1812455724679905,0.4314171718902047,-0.0397996022189676,0.4842221525035186,0.0130053783943462,matched,True,False,0.5576277375221252,0.47924551367759705
AOI-0002,2020-05-20,0.4011791541958247,s2,озимая пшеница,2020,5,False,5.0,4.0,1,0,0-7,0-7,0.5727167865502694,0.3246199832091809,0.0957187857961053,0.0069444444444444,0.7894736842105263,5.0,4.0,A,1,r1_f0,29,0.3425140365641073,-0.0586651176317174,0.6852080190930788,0.2840288648972541,0.5138610278285931,0.1126818736327683,0.532899582413536,0.1317204282177112,0.6764719212865309,0.2752927670907061,0.542301337764125,0.1411221835683003,0.5369477734299627,0.1357686192341379,matched,True,False,0.39678460359573364,0.535926878452301
AOI-0002,2020-06-09,0.6130708669285319,s2,озимая пшеница,2020,6,False,3.0,16.0,2,0,0-7,16-30,0.6395647905060724,0.1114964587358923,0.2440367899737214,0.0049019607843137,0.8333333333333334,3.0,16.0,A,1,r1_f0,29,0.6621758354906141,0.0491049685620822,0.5938925536992841,-0.0191783132292477,0.628034194594949,0.0149633276664171,0.6513942646814567,0.0383233977529248,0.652462346577163,0.0393914796486311,0.636641276772847,0.0235704098443151,0.6464048376865679,0.033333970758036,matched,True,False,0.6840885281562805,0.6591779589653015
AOI-0002,2020-06-14,0.6979904881513804,s2,озимая пшеница,2020,6,False,8.0,11.0,2,1,8-15,8-15,0.5572379544813432,0.3428734971765003,0.0931317915853998,0.0067567567567567,0.6521739130434783,8.0,11.0,A,1,r1_f0,29,0.6621758354906141,-0.0358146526607663,0.5938925536992841,-0.1040979344520963,0.628034194594949,-0.0699562935564314,0.6334249799995277,-0.0645655081518526,0.5677204955689092,-0.1302699925824711,0.6096284331168784,-0.088362055034502,0.6212761361298111,-0.0767143520215692,matched,True,False,0.6071271300315857,0.6431615352630615
AOI-0002,2020-07-31,0.4735727174428383,landsat,озимая пшеница,2020,7,False,4.0,8.0,2,0,0-7,8-15,0.5450596662938233,0.3763046679900109,0.0733165167799956,0.0053191489361702,0.7894736842105263,4.0,8.0,A,1,r1_f0,29,0.5190882100238664,0.0455154925810281,0.605295095041107,0.1317223775982687,0.5621916525324867,0.0886189350896484,0.5478238383629467,0.0742511209201083,0.347940760363303,-0.1256319570795352,0.529035037702415,0.0554623202595767,0.5208644565763132,0.0472917391334749,matched,True,False,0.6422450542449951,0.5462436079978943
AOI-0002,2020-08-03,0.6447666884570393,s2,озимая пшеница,2020,8,False,7.0,5.0,2,1,0-7,0-7,0.6787804767805822,0.2487513606966767,0.0675662017384273,0.0049019607843137,0.75,7.0,5.0,A,1,r1_f0,29,0.5190882100238664,-0.1256784784331729,0.605295095041107,-0.0394715934159323,0.5621916525324867,-0.0825750359245526,0.5693755596172567,-0.0753911288397826,0.347940760363303,-0.2968259280937363,0.5491274176008925,-0.0956392708561468,0.5445090653941428,-0.1002576230628965,matched,True,False,0.5574924349784851,0.57039874792099
AOI-0002,2020-08-12,0.5035306443914083,modis,озимая пшеница,2020,8,False,3.0,1.0,1,0,0-7,0-7,0.2475964421056308,0.1579330799187366,0.5899250234301782,0.0045454545454545,0.9375,3.0,1.0,A,1,r1_f0,29,0.6348389841771086,0.1313083397857003,0.3847554377623097,-0.1187752066290985,0.5097972109697091,0.0062665665783008,0.4472763243660094,-0.0562543200253988,0.347940760363303,-0.1555898840281052,0.423830991889622,-0.0796996525017862,0.4312119556353602,-0.072318688756048,matched,True,False,0.498008131980896,0.4445604979991913
AOI-0002,2020-08-16,0.5218345933252357,landsat,озимая пшеница,2020,8,False,3.0,2.0,1,0,0-7,0-7,0.2671612309947137,0.6579533165425142,0.0679410080183276,0.0069444444444444,0.8823529411764706,3.0,2.0,A,1,r1_f0,29,0.3847554377623097,-0.137079155562926,0.5029146704758904,-0.0189199228493452,0.4438350541191,-0.0779995392061356,0.4556509773904581,-0.0661836159347776,0.2737635018641611,-0.2480710914610746,0.4613226205607099,-0.0605119727645258,0.4518978474636562,-0.0699367458615795,matched,True,False,0.45678386092185974,0.4612606465816498
AOI-0002,2020-09-07,0.2732619359351209,s2,озимая пшеница,2020,9,False,5.0,2.0,1,0,0-7,0-7,0.7470623181291043,0.193029319900678,0.054352806414662,0.0055555555555555,0.8823529411764706,5.0,2.0,A,1,r1_f0,29,0.4192992563174124,0.1460373203822915,0.328315471380825,0.0550535354457041,0.3738073638491187,0.1005454279139978,0.3543108385055643,0.0810489025704433,0.2647864880500389,-0.0084754478850819,0.3746275292765403,0.1013655933414194,0.3690523543693426,0.0957904184342217,matched,True,False,0.3286692798137665,0.35662025213241577
AOI-0002,2020-09-13,0.2925784725536993,modis,озимая пшеница,2020,9,False,1.0,4.0,1,0,0-7,0-7,0.1630136324713507,0.1472257524666188,0.6855233269264372,0.0042372881355932,0.9375,1.0,4.0,A,1,r1_f0,29,0.2412136379265494,-0.0513648346271498,0.2244361339700167,-0.0681423385836826,0.232824885948283,-0.0597535866054162,0.2378581371352428,-0.0547203354184564,0.2459597578544438,-0.0466187146992554,0.2394043358809912,-0.053174136672708,0.2377716842395866,-0.0548067883141126,matched,True,False,0.3211686909198761,0.23416848480701447
AOI-0002,2021-07-28,0.2943442959427208,modis,озимая пшеница,2021,7,False,2.0,1.0,1,0,0-7,0-7,0.2788893627823159,0.2086842749201877,0.5079620765832106,0.0044642857142857,0.9375,2.0,1.0,A,1,r1_f0,29,0.2254167084363235,-0.0689275875063973,0.1336058334415282,-0.1607384625011926,0.1795112709389258,-0.1148330250037949,0.1642094584397933,-0.1301348375029275,0.4211549944376231,0.1268106984949022,0.1574086528846233,-0.1369356430580975,0.1559570658882629,-0.1383872300544578,matched,True,False,0.277107834815979,0.16018091142177582
AOI-0002,2021-08-19,0.2722233280210089,landsat,озимая пшеница,2021,8,False,1.0,4.0,1,0,0-7,0-7,0.3539268105269898,0.5228773131843504,0.1148625429553264,0.0083333333333333,0.9375,1.0,4.0,A,1,r1_f0,29,0.2461629048942908,-0.0260604231267181,0.1709853472324594,-0.1012379807885495,0.2085741260633751,-0.0636492019576338,0.2311273933619245,-0.0410959346590844,0.2737635018641611,0.0015401738431521,0.2288947854653545,-0.0433285425556543,0.2310851541400337,-0.0411381738809751,matched,True,False,0.19644862413406372,0.22900457680225372
AOI-0002,2022-04-25,0.5276326055315248,s2,озимая пшеница,2022,4,False,1.0,14.0,1,0,0-7,8-15,0.6887861468792953,0.2020074278030351,0.1033924718292975,0.005813953488372,0.9375,1.0,14.0,A,1,r1_f0,29,0.5669479048165696,0.0393152992850448,0.7659977088305492,0.2383651032990243,0.6664728068235595,0.1388402012920346,0.5802178917508349,0.0525852862193101,0.4831416611660065,-0.0444909443655183,0.5694839467640069,0.0418513412324821,0.566245467044149,0.0386128615126242,matched,True,False,0.6070541739463806,0.5779440402984619
AOI-0002,2022-06-29,0.3185911710606581,s2,озимая пшеница,2022,6,False,3.0,1.0,1,0,0-7,0-7,0.6003179342108874,0.3158271320630448,0.079390648011782,0.0044642857142857,0.9375,3.0,1.0,A,1,r1_f0,29,0.3984877804295944,0.0798966093689362,0.3158267522321565,-0.0027644188285015,0.3571572663308754,0.0385660952702173,0.3364920092815159,0.0179008382208578,0.5677204955689092,0.2491293245082511,0.3372752442132101,0.0186840731525519,0.3365121223950912,0.0179209513344331,matched,True,False,0.3414098918437958,0.33031708002090454
AOI-0002,2022-08-30,0.2682129649497946,landsat,озимая пшеница,2022,8,False,1.0,2.0,1,0,0-7,0-7,0.6123560863161939,0.3537263879106102,0.0289175257731958,0.005,0.9375,1.0,2.0,A,1,r1_f0,29,0.3035010978520286,0.035288132902234,0.2297961337840207,-0.0384168311657738,0.2666486158180247,-0.0015643491317698,0.2789327764960259,0.0107198115462313,0.2647864880500389,-0.0034264768997556,0.2921956143386247,0.0239826493888301,0.294233439395073,0.0260204744452784,matched,True,False,0.2529168426990509,0.28023234009742737
AOI-0002,2022-09-14,0.2793526491646778,modis,озимая пшеница,2022,9,False,7.0,16.0,3,0,0-7,16-30,0.3123560863161939,0.0737263879106102,0.6089175257731959,0.005,0.6818181818181818,7.0,16.0,A,1,r1_f0,29,0.2019281628025589,-0.0774244863621188,0.3283912649164677,0.0490386157517899,0.2651597138595133,-0.0141929353051644,0.2404169330111398,-0.0389357161535379,0.2459597578544438,-0.0333928913102339,0.2464847306345478,-0.0328679185301299,0.2405023873433316,-0.0388502618213461,matched,True,False,0.3058277368545532,0.2240464985370636
