anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0002,2024-04-14,0.6316153333094812,s2,озимая пшеница,2024,4,True,1.0,8.0,1,0,0-7,8-15,0.6559199018844204,0.2972377662990749,0.0398978873720602,0.0069444444444444,0.9375,1.0,8.0,A,0,r0_f0,17,0.6454029844750468,0.0137876511655656,0.7096201678467122,0.078004834537231,0.6775115761608795,0.0458962428513983,0.6525382270718985,0.0209228937624172,0.4166117421924103,-0.2150035911170708,0.6545377294606203,0.0229223961511391,0.6551875858568996,0.0235722525474184,matched,False,False,0.5993282198905945,0.6428892016410828
AOI-0002,2024-09-28,0.2114855038646582,landsat,озимая пшеница,2024,9,True,2.0,1.0,1,0,0-7,0-7,0.6530776692045119,0.2773690488069188,0.0648363008564937,0.0047169811320754,0.9375,2.0,1.0,A,0,r0_f0,17,0.1605228143943474,-0.0509626894703107,0.2422342243436754,0.0307487204790171,0.2013785193690114,-0.0101069844956467,0.2149970876938993,0.0035115838292411,0.2300744919123765,0.0185889880477183,0.2210497847271829,0.0095642808625247,0.2242467406137737,0.0127612367491155,matched,False,False,0.21109463274478912,0.21540884673595428
AOI-0002,2024-10-01,0.1704517202700939,s2,озимая пшеница,2024,10,True,2.0,5.0,1,0,0-7,0-7,0.6922623293567827,0.2340111917353339,0.0687264789078834,0.005,0.8823529411764706,2.0,5.0,A,0,r0_f0,17,0.2422342243436754,0.0717825040735815,0.1665009436024057,-0.0039507766676881,0.2043675839730405,0.0339158637029466,0.220596144131884,0.0501444238617901,0.2300744919123765,0.0596227716422826,0.2292851838177631,0.0588334635476692,0.2244474927586588,0.0539957724885649,matched,False,False,0.17397448420524597,0.21563993394374847
AOI-0003,2019-06-15,0.6561615571152766,s2,озимая пшеница,2019,6,True,3.0,5.0,3,0,0-7,0-7,0.8002522397661372,0.1288569151301287,0.0660831527960417,0.0048076923076923,0.8333333333333334,3.0,5.0,A,0,r0_f0,17,0.7190691470408679,0.0629075899255913,0.3661727349723519,-0.2899888221429246,0.5426209410066098,-0.1135406161086667,0.5867329925151743,-0.0694285646001022,0.5174310253937682,-0.1387305317215084,0.5968095933693736,-0.059351963745903,0.5897587237469385,-0.066402833368338,matched,False,False,0.5839176774024963,0.54227215051651
AOI-0003,2019-06-17,0.4058533125826263,s2,озимая пшеница,2019,6,True,5.0,3.0,3,1,0-7,0-7,0.7466613772643691,0.1634282826040657,0.0838127791559553,0.0060975609756097,0.8333333333333334,5.0,3.0,A,0,r0_f0,17,0.7190691470408679,0.3132158344582416,0.3661727349723519,-0.0396805776102743,0.5426209410066098,0.1367676284239835,0.4985088894980454,0.0926555769154191,0.5174310253937682,0.1115777128111418,0.4927004286319867,0.0868471160493604,0.4974849139948543,0.091631601412228,matched,False,False,0.46698352694511414,0.44537532329559326
AOI-0003,2019-06-19,0.478392192271494,landsat,озимая пшеница,2019,6,True,7.0,1.0,3,2,0-7,0-7,0.4358470326186474,0.4822346574837043,0.0763627543420926,0.0055555555555555,0.9375,7.0,1.0,A,0,r0_f0,17,0.7190691470408679,0.2406769547693739,0.3661727349723519,-0.112219457299142,0.5426209410066098,0.0642287487351158,0.4102847864809164,-0.0681074057905776,0.5174310253937682,0.0390388331222741,0.400161142607302,-0.0782310496641919,0.4079170681031149,-0.070475124168379,matched,False,False,0.47328075766563416,0.38387495279312134
AOI-0003,2019-09-18,0.1595484972299477,s2,озимая пшеница,2019,9,True,2.0,5.0,1,0,0-7,0-7,0.695752646996344,0.2204672633356067,0.0780982714862311,0.0056818181818181,0.8823529411764706,2.0,5.0,A,0,r0_f0,17,0.3456434724871771,0.1860949752572293,-0.0207045392220543,-0.180253036452002,0.1624694666325614,0.0029209694026136,0.2409726119988252,0.0814241147688775,0.2323186698409349,0.0727701726109872,0.2730147121483207,0.1134662149183729,0.2901169117848958,0.1305684145549481,matched,False,False,0.22080673277378082,0.24684566259384155
AOI-0003,2019-10-10,0.4238848899964502,landsat,озимая пшеница,2019,10,True,1.0,6.0,2,0,0-7,0-7,0.7412071924508894,0.1750127178810612,0.0780982714862311,0.0056818181818181,0.9375,1.0,6.0,A,0,r0_f0,17,0.4747139257520997,0.0508290357556495,0.4363504198473282,0.012465529850878,0.4555321727997139,0.0316472828032637,0.4692334249085608,0.0453485349121106,0.2300744919123765,-0.1938103980840737,0.4739561170729494,0.0500712270764992,0.4704578736905445,0.0465729836940943,matched,False,False,0.42441514134407043,0.473681777715683
AOI-0003,2019-10-13,0.4359805831215424,s2,озимая пшеница,2019,10,True,4.0,3.0,2,1,0-7,0-7,0.791402588174203,0.1266791019281488,0.0763627543420926,0.0055555555555555,0.8333333333333334,4.0,3.0,A,0,r0_f0,17,0.4747139257520997,0.0387333426305572,0.4363504198473282,0.0003698367257857,0.4555321727997139,0.0195515896781715,0.4527919223779446,0.0168113392564021,0.2406710940977025,-0.1953094890238399,0.4623880267834246,0.0264074436618822,0.4544505586573817,0.0184699755358393,matched,False,False,0.3615679144859314,0.45153987407684326
AOI-0003,2020-09-04,0.1553999021096215,s2,озимая пшеница,2020,9,True,2.0,3.0,1,0,0-7,0-7,0.7252342226399845,0.1910814211922624,0.0792200704534673,0.0044642857142857,0.8823529411764706,2.0,3.0,A,0,r0_f0,17,0.1605660538840874,0.0051661517744658,0.1569311429389366,0.001531240829315,0.158748598411512,0.0033486963018904,0.1591120895060271,0.0037121873964055,0.2613607703614092,0.1059608682517876,0.158048317047653,0.0026484149380315,0.1545917309376214,-0.0008081711720001,matched,False,False,0.15655426681041718,0.15846996009349823
AOI-0003,2021-07-10,0.3284174414042634,landsat,озимая пшеница,2021,7,True,1.0,1.0,1,0,0-7,0-7,0.4295882065326618,0.480501453335773,0.0838127791559553,0.0060975609756097,0.9375,1.0,1.0,A,0,r0_f0,17,0.255426043336948,-0.0729913980673153,0.2318272396164763,-0.096590201787787,0.2436266414767121,-0.0847907999275512,0.2436266414767121,-0.0847907999275512,0.3922055829921826,0.0637881415879192,0.2394362535368909,-0.0889811878673724,0.2367655309381186,-0.0916519104661447,matched,False,False,0.3198993504047394,0.24281926453113556
AOI-0003,2021-07-16,0.2145448250095306,s2,озимая пшеница,2021,7,True,2.0,2.0,1,0,0-7,0-7,0.8252732597466487,0.0979283247243061,0.0715900821957118,0.0052083333333333,0.8823529411764706,2.0,2.0,A,0,r0_f0,17,0.2181290226849835,0.0035841976754528,0.2326199398818654,0.0180751148723348,0.2253744812834244,0.0108296562738938,0.2253744812834244,0.0108296562738938,0.3666954580152672,0.1521506330057366,0.2253744812834244,0.0108296562738938,0.2309141773209879,0.0163693523114573,matched,False,False,0.23269091546535492,0.22952671349048615
AOI-0003,2021-07-28,0.2809733587786259,modis,озимая пшеница,2021,7,True,2.0,1.0,1,0,0-7,0-7,0.3768852744639855,0.1616759931127782,0.4572720657565695,0.0041666666666666,0.9375,2.0,1.0,A,0,r0_f0,17,0.2031671371079236,-0.0778062216707022,0.2021886940956907,-0.0787846646829351,0.2026779156018071,-0.0782954431768187,0.202514841766435,-0.0784585170121908,0.3666954580152672,0.0857220992366413,0.202294298426751,-0.0786790603518748,0.2021623547732035,-0.0788110040054223,matched,False,False,0.3107888996601105,0.20294088125228882
AOI-0003,2021-10-12,0.0481885637340658,s2,озимая пшеница,2021,10,True,5.0,4.0,2,0,0-7,0-7,0.7107971195806598,0.1620882616126447,0.1184939291515231,0.0086206896551724,0.7894736842105263,5.0,4.0,A,0,r0_f0,17,0.1660500513577028,0.1178614876236369,0.3243940458015267,0.2762054820674609,0.2452220485796147,0.1970334848455489,0.2540189371598271,0.2058303734257613,0.2300744919123765,0.1818859281783107,0.2583630796685741,0.2101745159345082,0.2596410466591952,0.2114524829251294,matched,False,False,0.1360188126564026,0.26054054498672485
AOI-0003,2021-10-14,0.273426588447629,s2,озимая пшеница,2021,10,True,7.0,2.0,2,1,0-7,0-7,0.7466613772643691,0.1634282826040657,0.0838127791559553,0.0060975609756097,0.8823529411764706,7.0,2.0,A,0,r0_f0,17,0.1660500513577028,-0.1073765370899262,0.3243940458015267,0.0509674573538976,0.2452220485796147,-0.0282045398680142,0.2892064914806769,0.0157799030330478,0.2406710940977025,-0.0327554943499265,0.304410990261291,0.030984401813662,0.307791315775366,0.0343647273277369,matched,False,False,0.19255730509757996,0.2876252830028534
AOI-0003,2022-07-01,0.2460110261196855,s2,озимая пшеница,2022,7,True,1.0,3.0,1,0,0-7,0-7,0.7063901319967171,0.1979706038115652,0.0905372233753912,0.0051020408163265,0.9375,1.0,3.0,A,0,r0_f0,17,0.2816243487424749,0.0356133226227893,0.2529404708348961,0.0069294447152106,0.2672824097886855,0.021271383669,0.2744533792655802,0.0284423531458947,0.3922055829921826,0.1461945568724971,0.2771424928194157,0.0311314666997302,0.2846464177692892,0.0386353916496037,matched,False,False,0.2835693359375,0.27471673488616943
AOI-0003,2022-07-21,0.3918759546340291,s2,озимая пшеница,2022,7,True,2.0,3.0,1,0,0-7,0-7,0.5806493425066497,0.3470697958189548,0.0673789008900817,0.0049019607843137,0.8823529411764706,2.0,3.0,A,0,r0_f0,17,0.3552343163440004,-0.0366416382900287,0.3581563054070199,-0.0337196492270091,0.3566953108755101,-0.0351806437585189,0.3564031119692082,-0.0354728426648208,0.3666954580152672,-0.0251804966187618,0.3556889825244846,-0.0361869721095444,0.341856098935889,-0.05001985569814,matched,False,False,0.3444631099700928,0.3568915128707886
AOI-0003,2022-08-10,0.4055034266248519,s2,озимая пшеница,2022,8,True,2.0,3.0,1,0,0-7,0-7,0.7096814427894176,0.2207652752220131,0.0648363008564937,0.0047169811320754,0.8823529411764706,2.0,3.0,A,0,r0_f0,17,0.4357564548409246,0.0302530282160727,0.4236499126655639,0.018146486040712,0.4297031837532442,0.0241997571283923,0.4309138379707803,0.0254104113459284,0.3383295609182435,-0.0671738657066083,0.4274447215561912,0.0219412949313392,0.406360677278886,0.0008572506540341,matched,False,False,0.46939346194267273,0.42435377836227417
AOI-0003,2024-08-14,0.1744454916107615,s2,озимая пшеница,2024,8,True,2.0,3.0,1,0,0-7,0-7,0.711932941112538,0.2488502229480627,0.0334028824510272,0.005813953488372,0.8823529411764706,2.0,3.0,A,0,r0_f0,17,0.1499496599134796,-0.0244958316972818,0.1600596961649387,-0.0143857954458228,0.1550046780392091,-0.0194408135715523,0.1539936744140632,-0.0204518171966982,0.2647903045120205,0.090344812901259,0.1514645531709019,-0.0229809384398596,0.1185953337323948,-0.0558501578783666,matched,False,False,0.21855232119560242,0.15230432152748108
AOI-0003,2024-08-22,0.1285259986020827,s2,озимая пшеница,2024,8,True,2.0,2.0,1,0,0-7,0-7,0.7472064585273293,0.2183787670768713,0.0293127335794728,0.0051020408163265,0.8823529411764706,2.0,2.0,A,0,r0_f0,17,0.2087863666456093,0.0802603680435266,0.4101390083914804,0.2816130097893977,0.3094626875185448,0.1809366889164621,0.3094626875185448,0.1809366889164621,0.2647903045120205,0.1362643059099378,0.3094626875185448,0.1809366889164621,0.3168991106476612,0.1883731120455785,matched,False,False,0.2824611961841583,0.3062003552913666
AOI-0004,2010-05-02,0.3067934445886205,landsat,озимая пшеница,2010,5,False,1.0,7.0,1,0,0-7,0-7,0.0235814026091974,0.8346369071833344,0.1321663055920834,0.0096153846153846,0.9375,1.0,7.0,A,0,r0_f0,17,0.2253128213745829,-0.0814806232140376,0.4641739677296405,0.1573805231410199,0.3447433945521116,0.0379499499634911,0.2551704646689651,-0.0516229799196554,0.6465173937099522,0.3397239491213317,0.2357807713978564,-0.0710126731907641,0.2410346726158249,-0.0657587719727955,matched,True,False,0.2477453052997589,0.25233444571495056
AOI-0004,2011-04-23,0.3854859103036464,modis,озимая пшеница,2011,4,False,5.0,16.0,2,0,0-7,16-30,0.0142585225078868,0.0628037113201557,0.9171238126835852,0.005813953488372,0.75,5.0,16.0,A,0,r0_f0,17,0.2721025383753675,-0.1133833719282788,0.6992529030618727,0.3137669927582263,0.4856777207186201,0.1001918104149737,0.3738050061578687,-0.0116809041457776,0.5416330578512396,0.1561471475475932,0.32700969397923,-0.0584762163244163,0.3567853191799692,-0.0287005911236771,matched,True,False,0.5124505758285522,0.37638434767723083
AOI-0004,2011-04-26,0.2655132831722135,landsat,озимая пшеница,2011,4,False,8.0,13.0,2,1,8-15,8-15,0.0255465194932972,0.8208566494486123,0.1431801643914237,0.0104166666666666,0.6521739130434783,8.0,13.0,A,0,r0_f0,17,0.2721025383753675,0.006589255203154,0.6992529030618727,0.4337396198896592,0.4856777207186201,0.2201644375464066,0.4348264868273694,0.1693132036551559,0.5416330578512396,0.2761197746790261,0.3979325612065445,0.132419278034331,0.424927177181029,0.1594138940088155,matched,True,False,0.3453962206840515,0.43242356181144714
AOI-0004,2011-07-08,0.4502093573997997,landsat,озимая пшеница,2011,7,False,1.0,4.0,1,0,0-7,0-7,0.0383197792399458,0.6687849741729185,0.2772702465871356,0.015625,0.9375,1.0,4.0,A,0,r0_f0,17,0.5348258259059435,0.0846164685061438,0.4501917164273917,-1.764097240802842e-05,0.4925087711666676,0.0422994137668678,0.5178990040102331,0.0676896466104334,0.3922055829921826,-0.0580037744076171,0.528367536859698,0.0781581794598982,0.5182294262557312,0.0680200688559314,matched,True,False,0.4325508177280426,0.5244154930114746
AOI-0004,2011-07-31,0.2159988650669347,landsat,озимая пшеница,2011,7,False,3.0,8.0,1,0,0-7,8-15,0.0245246587135653,0.7880223834706678,0.1774529578157668,0.01,0.8333333333333334,3.0,8.0,A,0,r0_f0,17,0.3415904713505272,0.1255916062835925,0.185498532709123,-0.0305003323578116,0.2635445020298251,0.0475456369628904,0.2990199426301442,0.0830210775632095,0.3383295609182435,0.1223306958513088,0.3006572379672389,0.0846583729003042,0.2927420516382225,0.0767431865712877,matched,True,False,0.28290945291519165,0.3000275790691376
AOI-0004,2011-09-30,0.3533917418371237,modis,озимая пшеница,2011,9,False,5.0,11.0,1,0,0-7,8-15,0.0142585225078868,0.086059525273644,0.893867998730097,0.005813953488372,0.75,5.0,11.0,A,0,r0_f0,17,0.2200019479958696,-0.133389793841254,0.1612802246745176,-0.192111517162606,0.1906410863351936,-0.16275065550193,0.2016514094579471,-0.1517403323791765,0.2300744919123765,-0.1233172499247471,0.1910348020352453,-0.1623569398018783,0.1626446618963149,-0.1907470799408087,matched,True,False,0.36745232343673706,0.18795393407344818
AOI-0004,2012-08-10,0.3573910570278911,landsat,озимая пшеница,2012,8,False,14.0,16.0,2,0,8-15,16-30,0.0471628052183949,0.6692738143666689,0.2643326111841669,0.0192307692307692,0.5172413793103449,14.0,16.0,A,0,r0_f0,17,0.4412219413035191,0.083830884275628,0.4691774426585384,0.1117863856306473,0.4551996919810287,0.0978086349531376,0.4542678419358614,0.0968767849079703,0.3383295609182435,-0.0190614961096475,0.4455136215698203,0.0881225645419292,0.4165810260546593,0.0591899690267682,matched,True,False,0.49207669496536255,0.4619121551513672
AOI-0004,2012-08-12,0.5071944352687077,modis,озимая пшеница,2012,8,False,16.0,14.0,2,1,16-30,8-15,0.0139344651781621,0.1750127178810612,0.8053709987589585,0.0056818181818181,0.5172413793103449,16.0,14.0,A,0,r0_f0,17,0.4412219413035191,-0.0659724939651885,0.4691774426585384,-0.0380169926101692,0.4551996919810287,-0.0519947432876789,0.456131542026196,-0.0510628932425116,0.3383295609182435,-0.1688648743504641,0.4471206921322323,-0.0600737431364753,0.4197682834006851,-0.0874261518680225,matched,True,False,0.5209905505180359,0.45783278346061707
AOI-0004,2013-04-23,0.5298144454326007,modis,озимая пшеница,2013,4,False,8.0,8.0,1,0,8-15,8-15,0.0139344651781621,0.0841036269719703,0.8962800896680494,0.0056818181818181,0.6521739130434783,8.0,8.0,A,0,r0_f0,17,0.3061637435507626,-0.2236507018818381,0.4044628989642215,-0.1253515464683792,0.355313321257492,-0.1745011241751086,0.355313321257492,-0.1745011241751086,0.5416330578512396,0.0118186124186389,0.3490246646862718,-0.1807897807463289,0.35074944549385,-0.1790649999387506,matched,True,False,0.3751978576183319,0.3365001380443573
AOI-0004,2013-06-10,0.5634727650346175,landsat,озимая пшеница,2013,6,False,16.0,24.0,2,0,16-30,16-30,0.014598011139027,0.3500133234944451,0.6294362844141469,0.0059523809523809,0.4838709677419355,16.0,24.0,A,0,r0_f0,17,0.7136443399822133,0.1501715749475958,0.7039668495046851,0.1404940844700676,0.7088055947434493,0.1453328297088317,0.709773343791202,0.1463005787565845,0.7010719673379057,0.1375992023032881,0.7125583591645991,0.1490855941299815,0.7777013370551675,0.21422857202055,matched,True,False,0.7807795405387878,0.7886365652084351
AOI-0004,2013-06-26,0.5962524511316992,landsat,озимая пшеница,2013,6,False,32.0,8.0,2,1,31+,8-15,0.0142585225078868,0.4116409206224812,0.5682866033812598,0.005813953488372,0.6521739130434783,32.0,8.0,A,0,r0_f0,17,0.7136443399822133,0.1173918888505141,0.7039668495046851,0.1077143983729859,0.7088055947434493,0.11255314361175,0.7059023476001908,0.1096498964684915,0.5174310253937682,-0.078821425737931,0.7080673029549823,0.1118148518232831,0.7442673604542228,0.1480149093225236,matched,True,False,0.7156301140785217,0.7040379047393799
AOI-0004,2014-04-18,0.4507042134534759,landsat,озимая пшеница,2014,4,False,8.0,5.0,1,0,8-15,0-7,0.0266572377321362,0.813067808120291,0.1494053889301813,0.0108695652173913,0.75,8.0,5.0,A,0,r0_f0,17,0.3262393801062039,-0.1244648333472719,0.7054648583407447,0.2547606448872688,0.5158521192234743,0.0651479057699984,0.5596089051736136,0.1089046917201377,0.5416330578512396,0.0909288443977637,0.5803221766293009,0.1296179631758249,0.5692685052208741,0.1185642917673982,matched,True,False,0.4545273184776306,0.567877471446991
AOI-0004,2014-05-25,0.7344879303773344,modis,озимая пшеница,2014,5,False,5.0,3.0,1,0,0-7,0-7,0.0139344651781621,0.1295581724265158,0.8508255442135039,0.0056818181818181,0.8333333333333334,5.0,3.0,A,0,r0_f0,17,0.752843670931427,0.0183557405540926,0.7283351996369649,-0.0061527307403694,0.740589435284196,0.0061015049068615,0.7375258763723882,0.0030379459950538,0.7246056996320704,-0.0098822307452639,0.7375736710254461,0.0030857406481117,0.7373710651657399,0.0028831347884055,matched,True,False,0.7583005428314209,0.733767569065094
AOI-0004,2014-06-05,0.7545571460442435,landsat,озимая пшеница,2014,6,False,8.0,5.0,1,0,8-15,0-7,0.0235814026091974,0.8346369071833344,0.1321663055920834,0.0096153846153846,0.75,8.0,5.0,A,0,r0_f0,17,0.7283351996369649,-0.0262219464072785,0.6952635624444162,-0.0592935835998272,0.7117993810406906,-0.0427577650035528,0.7079834229030889,-0.0465737231411546,0.7010719673379057,-0.0534851787063378,0.7096589089764294,-0.0448982370678141,0.7080700545602155,-0.0464870914840279,matched,True,False,0.7901463508605957,0.7176111936569214
AOI-0004,2014-08-13,0.4088303011053233,modis,озимая пшеница,2014,8,False,5.0,3.0,1,0,0-7,0-7,0.0136248103964252,0.1266791019281488,0.8541405321198705,0.0055555555555555,0.8333333333333334,5.0,3.0,A,0,r0_f0,17,0.4173931025211371,0.0085628014158137,0.3912489606320532,-0.01758134047327,0.4043210315765951,-0.0045092695287281,0.4010530138404596,-0.0077772872648636,0.3383295609182435,-0.0705007401870798,0.3995211305266462,-0.0093091705786771,0.3979700333196325,-0.0108602677856907,matched,True,False,0.5105613470077515,0.39281582832336426
AOI-0004,2014-08-29,0.3812186380383687,modis,озимая пшеница,2014,8,False,5.0,16.0,1,0,0-7,16-30,0.0133286188660681,0.1239252084079716,0.8573113901172646,0.0054347826086956,0.75,5.0,16.0,A,0,r0_f0,17,0.4408120200916491,0.0595933820532804,0.3654433744124,-0.0157752636259687,0.4031276972520246,0.0219090592136558,0.4228671044537326,0.0416484664153639,0.2613607703614092,-0.1198578676769595,0.4362117072539899,0.0549930692156211,0.4421915159166897,0.060972877878321,matched,True,False,0.46170586347579956,0.4187365770339966
AOI-0004,2015-06-26,0.6865789861516962,modis,озимая пшеница,2015,6,False,16.0,6.0,1,0,16-30,0-7,0.0136248103964252,0.2155679908170376,0.7652516432309816,0.0055555555555555,0.7142857142857143,16.0,6.0,A,0,r0_f0,17,0.7687886799644265,0.0822096938127302,0.6948545673089903,0.008275581157294,0.7318216236367083,0.0452426374850121,0.7150184162150184,0.0284394300633221,0.5174310253937682,-0.169147960757928,0.7198782962621741,0.0332993101104779,0.7213004116440389,0.0347214254923426,matched,True,False,0.7651965618133545,0.6974062919616699
AOI-0004,2016-05-02,0.6165485345169495,landsat,озимая пшеница,2016,5,False,9.0,22.0,2,0,8-15,16-30,0.0278689303563242,0.804570890307577,0.1561965429724623,0.0113636363636363,0.625,9.0,22.0,A,0,r0_f0,17,0.5719504195049808,-0.0445981150119686,0.8394155634608059,0.2228670289438564,0.7056829914828934,0.0891344569659439,0.6496015903308655,0.033053055813916,0.6465173937099522,0.0299688591930027,0.6264920847572931,0.0099435502403436,0.5550699862459468,-0.0614785482710026,matched,True,False,0.7549209594726562,0.679861307144165
