anon_polygon_id,date,primary_ndvi_pred,lower_empirical90,upper_empirical90
AOI-0006,2010-05-09,0.7895971441,0.7115507768913534,0.8676435113086467
AOI-0006,2010-07-13,0.2714548426,0.1934084753913533,0.34950120980864674
AOI-0006,2010-07-28,0.2498697522,0.17182338499135327,0.32791611940864673
AOI-0006,2010-07-29,0.227415135,0.14936876779135327,0.3054615022086467
AOI-0006,2010-08-05,0.1938909712,0.1158446039913533,0.27193733840864676
AOI-0006,2011-04-02,0.1430683619,0.06502199469135328,0.2211147291086467
AOI-0006,2011-04-19,0.1814808615,0.10343449429135329,0.25952722870864675
AOI-0006,2011-05-21,0.2508758656,0.1728294983913533,0.32892223280864674
AOI-0006,2011-07-16,0.7325672317,0.6545208644913534,0.8106135989086467
AOI-0006,2011-08-08,0.4376277774,0.35958141019135326,0.5156741446086467
AOI-0006,2011-08-09,0.4288322322,0.3507858649913533,0.5068785994086467
AOI-0006,2011-10-16,0.3443550634,0.2663086961913533,0.4224014306086467
AOI-0006,2012-04-22,0.7656828059,0.6876364386913534,0.8437291731086467
AOI-0006,2012-06-09,0.5421541817,0.46410781449135324,0.6202005489086466
AOI-0006,2012-10-15,0.3106029251,0.23255655789135327,0.3886492923086467
AOI-0006,2013-07-21,0.7463680855,0.6683217182913532,0.8244144527086468
AOI-0006,2013-08-21,0.3665082842,0.28846191699135326,0.4445546514086467
AOI-0006,2013-10-24,0.2165331302,0.1384867629913533,0.29457949740864675
AOI-0006,2014-04-07,0.7059170973,0.6278707300913533,0.7839634645086466
AOI-0006,2014-06-13,0.4340897118,0.3560433445913533,0.5121360790086467
AOI-0006,2014-06-26,0.3252196272,0.2471732599913533,0.40326599440864674
AOI-0006,2014-07-31,0.1582988661,0.08025249889135327,0.2363452333086467
AOI-0006,2014-08-29,0.2254063491,0.14735998189135327,0.3034527163086467
AOI-0006,2015-06-09,0.8336177807,0.7555714134913534,0.9116641479086467
AOI-0006,2015-07-26,0.3200927436,0.2420463763913533,0.3981391108086467
AOI-0006,2015-08-03,0.2530919097,0.1750455424913533,0.3311382769086467
AOI-0006,2015-08-11,0.2843179408,0.20627157359135329,0.3623643080086467
AOI-0006,2015-08-12,0.2454270771,0.16738070989135329,0.3234734443086467
AOI-0006,2015-10-16,0.25151253,0.1734661627913533,0.32955889720864673
AOI-0006,2016-04-22,0.5156029792,0.43755661199135326,0.5936493464086467
AOI-0006,2016-04-23,0.4384796774,0.3604333101913533,0.5165260446086467
AOI-0006,2016-05-08,0.5303217345,0.45227536729135326,0.6083681017086466
AOI-0006,2017-04-23,0.3234493984,0.24540303119135326,0.4014957656086467
AOI-0006,2017-05-09,0.4616750063,0.3836286390913533,0.5397213735086468
AOI-0006,2017-07-25,0.7617186645,0.6836722972913534,0.8397650317086467
AOI-0006,2017-09-01,0.2657941192,0.1877477519913533,0.34384048640864673
AOI-0006,2017-09-14,0.3287780366,0.2507316693913533,0.4068244038086467
AOI-0006,2017-10-04,0.1770548067,0.0990084394913533,0.25510117390864673
AOI-0006,2018-06-08,0.4070670285,0.32902066129135327,0.4851133957086467
AOI-0006,2018-08-13,0.4665154521,0.3884690848913533,0.5445618193086468
AOI-0006,2018-09-20,0.2805613066,0.2025149393913533,0.3586076738086467
AOI-0006,2018-10-16,0.2923270571,0.2142806898913533,0.3703734243086467
AOI-0006,2019-04-21,0.8024003925,0.7243540252913532,0.8804467597086467
AOI-0006,2019-04-23,0.8298721374,0.7518257701913533,0.9079185046086466
AOI-0006,2019-05-21,0.887930779,0.8098844117913533,0.9659771462086466
AOI-0006,2019-06-27,0.2486192758,0.1705729085913533,0.32666564300864676
AOI-0006,2019-08-22,0.2130908882,0.13504452099135328,0.2911372554086467
AOI-0006,2019-09-03,0.1526253971,0.07457902989135329,0.23067176430864672
AOI-0006,2020-04-06,0.2675998685,0.1895535012913533,0.3456462357086467
AOI-0006,2020-04-30,0.1835962735,0.10554990629135327,0.26164264070864673
AOI-0006,2020-05-20,0.2738734696,0.19582710239135326,0.3519198368086467
AOI-0006,2020-06-05,0.6060739229,0.5280275556913532,0.6841202901086467
AOI-0006,2020-08-03,0.5046971127,0.42665074549135323,0.5827434799086466
AOI-0006,2020-09-01,0.3400548658,0.2620084985913533,0.4181012330086467
AOI-0006,2021-04-06,0.2791185732,0.20107220599135328,0.3571649404086467
AOI-0006,2021-05-20,0.8857725443,0.8077261770913533,0.9638189115086466
AOI-0006,2021-06-16,0.7990040597,0.7209576924913532,0.8770504269086468
AOI-0006,2021-08-29,0.2497785181,0.1717321508913533,0.32782488530864673
AOI-0006,2021-10-02,0.2036894504,0.12564308319135328,0.28173581760864674
AOI-0006,2022-04-24,0.7974699944,0.7194236271913532,0.8755163616086468
AOI-0006,2022-06-10,0.7626205673,0.6845742000913533,0.8406669345086468
AOI-0006,2022-08-23,0.1506577654,0.07261139819135329,0.22870413260864672
AOI-0006,2022-09-17,0.1502018544,0.07215548719135328,0.22824822160864672
AOI-0006,2022-09-30,0.2477415966,0.16969522939135329,0.3257879638086467
AOI-0006,2022-10-02,0.1689308685,0.09088450129135328,0.24697723570864671
AOI-0006,2022-10-12,0.1657503905,0.0877040232913533,0.24379675770864673
AOI-0006,2023-04-10,0.2578473061,0.1798009388913533,0.3358936733086467
AOI-0006,2023-04-23,0.490802794,0.41275642679135327,0.5688491612086467
AOI-0006,2023-05-06,0.3163301882,0.23828382099135326,0.3943765554086467
AOI-0006,2023-05-13,0.3195837075,0.24153734029135326,0.3976300747086467
AOI-0006,2023-06-10,0.7039336509,0.6258872836913534,0.7819800181086467
AOI-0006,2023-06-15,0.5506835919,0.47263722469135333,0.6287299591086468
AOI-0006,2023-07-16,0.8034040042,0.7253576369913532,0.8814503714086468
AOI-0006,2023-08-28,0.5392599254,0.4612135581913533,0.6173062926086468
AOI-0006,2023-09-02,0.4343292219,0.3562828546913533,0.5123755891086468
AOI-0006,2023-09-14,0.3710605611,0.2930141938913533,0.44910692830864674
AOI-0006,2023-09-18,0.3882973714,0.31025100419135326,0.4663437386086467
AOI-0006,2023-09-26,0.2862065398,0.20816017259135328,0.3642529070086467
AOI-0006,2023-10-02,0.2061154021,0.1280690348913533,0.28416176930864673
AOI-0006,2023-10-16,0.2553182255,0.17727185829135328,0.3333645927086467
AOI-0006,2023-10-17,0.1546458243,0.0765994570913533,0.23269219150864673
AOI-0006,2024-06-03,0.7358906046,0.6578442373913533,0.8139369718086467
AOI-0006,2024-06-24,0.3272295731,0.2491832058913533,0.4052759403086467
AOI-0006,2024-07-03,0.2066610018,0.12861463459135328,0.2847073690086467
AOI-0006,2024-07-13,0.1953998625,0.11735349529135328,0.27344622970864674
AOI-0006,2024-09-28,0.1799261997,0.1018798324913533,0.2579725669086467
AOI-0006,2024-10-06,0.1502124938,0.0721661265913533,0.22825886100864673
AOI-0006,2024-10-26,0.1668225237,0.08877615649135329,0.24486889090864672
AOI-0009,2010-04-07,0.5207725127,0.4427261454913533,0.5988188799086467
AOI-0009,2010-05-18,0.6990080007,0.6209616334913532,0.7770543679086468
AOI-0009,2010-06-10,0.4920701202,0.4140237529913533,0.5701164874086467
AOI-0009,2010-09-14,0.277209762,0.1991633947913533,0.35525612920864674
AOI-0009,2010-09-30,0.2657868192,0.1877404519913533,0.34383318640864674
AOI-0009,2011-05-25,0.5940227212,0.5159763539913533,0.6720690884086467
AOI-0009,2011-07-12,0.6835400742,0.6054937069913533,0.7615864414086466
AOI-0009,2011-07-28,0.5769239078,0.4988775405913533,0.6549702750086468
AOI-0009,2011-08-17,0.355416652,0.2773702847913533,0.4334630192086467
AOI-0009,2011-09-10,0.2799674677,0.20192110049135326,0.3580138349086467
AOI-0009,2012-04-29,0.5658821447,0.48783577749135326,0.6439285119086466
AOI-0009,2012-05-08,0.729812532,0.6517661647913533,0.8078588992086466
AOI-0009,2012-08-12,0.3479939808,0.2699476135913533,0.4260403480086467
AOI-0009,2012-08-28,0.4402557896,0.3622094223913533,0.5183021568086468
AOI-0009,2012-09-29,0.3342932585,0.2562468912913533,0.41233962570864674
AOI-0009,2012-10-06,0.2117214458,0.13367507859135327,0.28976781300864674
AOI-0009,2013-04-07,0.3099339347,0.2318875674913533,0.38798030190864674
AOI-0009,2013-07-21,0.563831623,0.4857852557913533,0.6418779902086467
AOI-0009,2013-08-13,0.3347198676,0.2566735003913533,0.4127662348086467
AOI-0009,2013-09-14,0.3026318159,0.22458544869135327,0.3806781831086467
AOI-0009,2014-04-07,0.5873336139,0.5092872466913534,0.6653799811086467
AOI-0009,2014-04-27,0.7842176944,0.7061713271913532,0.8622640616086468
AOI-0009,2014-05-29,0.8676628116,0.7896164443913534,0.9457091788086467
AOI-0009,2014-06-10,0.5047114145,0.4266650472913533,0.5827577817086467
AOI-0009,2014-06-22,0.3976429012,0.3195965339913533,0.4756892684086467
AOI-0009,2014-08-01,0.2173299326,0.13928356539135328,0.2953762998086467
AOI-0009,2014-08-09,0.1477811639,0.0697347966913533,0.22582753110864673
AOI-0009,2014-08-17,0.1872673878,0.10922102059135327,0.26531375500864673
AOI-0009,2014-08-29,0.2556997831,0.1776534158913533,0.33374615030864674
AOI-0009,2015-04-14,0.4301241866,0.3520778193913533,0.5081705538086467
AOI-0009,2015-05-24,0.8063601263,0.7283137590913533,0.8844064935086466
AOI-0009,2015-06-26,0.4045966495,0.3265502822913533,0.48264301670864673
AOI-0009,2015-10-07,0.2021892013,0.1241428340913533,0.2802355685086467
AOI-0009,2016-05-02,0.6554066644,0.5773602971913532,0.7334530316086467
AOI-0009,2016-06-25,0.5091359493,0.43108958209135323,0.5871823165086467
AOI-0009,2016-07-05,0.4144929146,0.33644654739135327,0.4925392818086467
AOI-0009,2016-07-13,0.3503569842,0.2723106169913533,0.4284033514086467
AOI-0009,2016-10-25,0.2653344421,0.1872880748913533,0.34338080930864673
AOI-0009,2017-04-01,0.199510881,0.12146451379135328,0.2775572482086467
AOI-0009,2017-04-23,0.6710535306,0.5930071633913532,0.7490998978086467
AOI-0009,2017-05-21,0.835826519,0.7577801517913534,0.9138728862086467
AOI-0009,2017-07-12,0.332899395,0.25485302779135327,0.4109457622086467
AOI-0009,2017-07-24,0.240883568,0.16283720079135328,0.3189299352086467
AOI-0009,2017-08-09,0.1404509387,0.06240457149135328,0.21849730590864672
AOI-0009,2017-08-11,0.1364837492,0.05843738199135329,0.21453011640864672
AOI-0009,2017-08-14,0.1480130671,0.06996669989135329,0.22605943430864672
AOI-0009,2017-08-29,0.1693033325,0.09125696529135327,0.2473496997086467
AOI-0009,2017-09-05,0.1472022839,0.06915591669135329,0.22524865110864672
AOI-0009,2017-09-13,0.1546377582,0.07659139099135329,0.23268412540864672
AOI-0009,2017-09-15,0.1570923566,0.0790459893913533,0.23513872380864673
AOI-0009,2018-04-14,0.4335685899,0.3555222226913533,0.5116149571086468
AOI-0009,2018-04-23,0.6954570602,0.6174106929913532,0.7735034274086467
AOI-0009,2018-07-12,0.2674406338,0.18939426659135328,0.3454870010086467
AOI-0009,2018-09-29,0.2100888522,0.1320424849913533,0.2881352194086467
AOI-0009,2018-09-30,0.2474905743,0.16944420709135327,0.3255369415086467
AOI-0009,2018-10-13,0.1743981809,0.09635181369135329,0.2524445481086467
AOI-0009,2019-04-01,0.2361406041,0.1580942368913533,0.3141869713086467
AOI-0009,2019-04-25,0.3024586497,0.2244122824913533,0.38050501690864674
AOI-0009,2019-05-09,0.5973807261,0.5193343588913533,0.6754270933086468
AOI-0009,2019-05-18,0.4855635916,0.4075172243913533,0.5636099588086467
AOI-0009,2019-05-28,0.6788475511,0.6008011838913532,0.7568939183086467
AOI-0009,2019-06-28,0.2588189702,0.18077260299135328,0.3368653374086467
AOI-0009,2019-08-07,0.2860303637,0.2079839964913533,0.36407673090864673
AOI-0009,2019-08-21,0.1848889844,0.1068426171913533,0.26293535160864673
AOI-0009,2019-08-26,0.169795904,0.09174953679135328,0.24784227120864671
AOI-0009,2019-08-31,0.1718556744,0.09380930719135328,0.2499020416086467
AOI-0009,2019-10-15,0.2244465436,0.14640017639135328,0.3024929108086467
AOI-0009,2020-05-13,0.7570507578,0.6790043905913532,0.8350971250086467
AOI-0009,2020-05-15,0.696001767,0.6179553997913534,0.7740481342086467
AOI-0009,2020-05-24,0.7941267654,0.7160803981913533,0.8721731326086468
AOI-0009,2020-05-27,0.7437840857,0.6657377184913533,0.8218304529086466
AOI-0009,2020-05-29,0.72115839,0.6431120227913534,0.7992047572086467
AOI-0009,2020-06-06,0.6618223948,0.5837760275913533,0.7398687620086468
AOI-0009,2020-06-11,0.5630857111,0.48503934389135334,0.6411320783086467
AOI-0009,2020-06-29,0.2174361169,0.1393897496913533,0.29548248410864675
AOI-0009,2020-07-06,0.1712864736,0.09324010639135327,0.2493328408086467
AOI-0009,2020-07-24,0.1519083117,0.07386194449135328,0.2299546789086467
AOI-0009,2020-07-27,0.2418784792,0.16383211199135328,0.3199248464086467
AOI-0009,2020-08-03,0.1246845717,0.04663820449135328,0.2027309389086467
AOI-0009,2020-08-12,0.2517004657,0.17365409849135327,0.3297468329086467
AOI-0009,2020-08-15,0.1449998625,0.06695349529135328,0.2230462297086467
AOI-0009,2020-08-17,0.1866015476,0.10855518039135328,0.2646479148086467
AOI-0009,2020-08-28,0.2291917711,0.15114540389135328,0.3072381383086467
AOI-0009,2020-09-02,0.1466570339,0.0686106666913533,0.22470340110864673
AOI-0009,2020-09-29,0.2240235771,0.1459772098913533,0.30206994430864675
AOI-0009,2020-10-07,0.1450906535,0.06704428629135328,0.22313702070864672
AOI-0009,2020-10-15,0.2400403828,0.1619940155913533,0.3180867500086467
AOI-0009,2021-04-06,0.3995993607,0.3215529934913533,0.47764572790864673
AOI-0009,2021-04-30,0.5690997705,0.49105340329135333,0.6471461377086467
AOI-0009,2021-05-15,0.8187695324,0.7407231651913533,0.8968158996086468
AOI-0009,2021-05-16,0.8655335592,0.7874871919913533,0.9435799264086466
AOI-0009,2021-07-14,0.1829961014,0.10494973419135328,0.2610424686086467
AOI-0009,2021-07-21,0.1542267413,0.07618037409135328,0.23227310850864671
AOI-0009,2021-07-26,0.1698652206,0.09181885339135329,0.24791158780864672
AOI-0009,2021-07-29,0.1604931914,0.0824468241913533,0.23853955860864673
AOI-0009,2021-08-20,0.1938037833,0.11575741609135329,0.2718501505086467
AOI-0009,2021-09-27,0.3204531898,0.24240682259135327,0.3984995570086467
AOI-0009,2021-10-02,0.3480073804,0.2699610131913533,0.4260537476086467
AOI-0009,2021-10-12,0.1773446701,0.09929830289135327,0.2553910373086467
AOI-0009,2021-10-15,0.3134934375,0.2354470702913533,0.39153980470864674
AOI-0009,2022-04-02,0.406986381,0.3289400137913533,0.4850327482086467
AOI-0009,2022-06-06,0.7969689767,0.7189226094913532,0.8750153439086468
AOI-0009,2022-06-08,0.8262889177,0.7482425504913532,0.9043352849086468
AOI-0009,2022-06-11,0.7962018626,0.7181554953913534,0.8742482298086467
AOI-0009,2022-07-12,0.2522787637,0.1742323964913533,0.33032513090864674
AOI-0009,2022-07-14,0.176305387,0.09825901979135329,0.25435175420864675
AOI-0009,2022-08-23,0.1687849792,0.09073861199135327,0.2468313464086467
AOI-0009,2022-09-30,0.271553873,0.19350750579135328,0.3496002402086467
AOI-0009,2022-10-02,0.1556104902,0.07756412299135329,0.23365685740864672
AOI-0009,2022-10-19,0.1936952959,0.11564892869135329,0.2717416631086467
AOI-0009,2022-10-22,0.1723295672,0.09428319999135329,0.2503759344086467
AOI-0009,2023-05-17,0.8508813592,0.7728349919913533,0.9289277264086466
AOI-0009,2023-05-25,0.7951696582,0.7171232909913532,0.8732160254086467
AOI-0009,2023-06-19,0.6919409323,0.6138945650913532,0.7699872995086467
AOI-0009,2023-06-26,0.4098293489,0.3317829816913533,0.4878757161086467
AOI-0009,2023-07-25,0.3288923014,0.25084593419135326,0.4069386686086467
AOI-0009,2023-08-13,0.2480969392,0.1700505719913533,0.32614330640864675
AOI-0009,2023-08-26,0.2855789808,0.20753261359135328,0.3636253480086467
AOI-0009,2023-08-28,0.2541822813,0.17613591409135326,0.3322286485086467
AOI-0009,2023-08-29,0.331085437,0.25303906979135327,0.4091318042086467
AOI-0009,2023-09-14,0.2520554864,0.17400911919135326,0.3301018536086467
AOI-0009,2023-10-02,0.2463896518,0.16834328459135328,0.3244360190086467
AOI-0009,2023-10-12,0.2242785731,0.14623220589135327,0.3023249403086467
AOI-0009,2024-05-08,0.455662059,0.3776156917913533,0.5337084262086467
AOI-0009,2024-06-18,0.6165880567,0.5385416894913533,0.6946344239086468
AOI-0009,2024-06-23,0.7046529551,0.6266065878913534,0.7826993223086467
AOI-0009,2024-06-28,0.7309984542,0.6529520869913532,0.8090448214086468
AOI-0009,2024-07-08,0.6331846548,0.5551382875913533,0.7112310220086466
AOI-0009,2024-08-04,0.3954718816,0.3174255143913533,0.47351824880864674
AOI-0009,2024-08-09,0.5509174774,0.47287111019135325,0.6289638446086467
AOI-0009,2024-08-20,0.4503711953,0.3723248280913533,0.5284175625086467
AOI-0009,2024-08-27,0.3329224442,0.2548760769913533,0.4109688114086467
AOI-0009,2024-09-03,0.2549668056,0.1769204383913533,0.33301317280864673
AOI-0009,2024-09-06,0.2856836065,0.2076372392913533,0.36372997370864674
AOI-0009,2024-09-08,0.2610229313,0.18297656409135327,0.3390692985086467
AOI-0009,2024-09-13,0.2530194794,0.1749731121913533,0.33106584660864674
AOI-0009,2024-10-08,0.1668288117,0.08878244449135328,0.2448751789086467
AOI-0012,2010-07-13,0.2582886148,0.18024224759135327,0.3363349820086467
AOI-0012,2010-08-22,0.2188697404,0.1408233731913533,0.29691610760864673
AOI-0012,2010-10-25,0.2565689667,0.1785225994913533,0.33461533390864673
AOI-0012,2011-05-21,0.7036587682,0.6256124009913533,0.7817051354086466
AOI-0012,2011-07-12,0.4094243319,0.3313779646913533,0.4874706991086467
AOI-0012,2011-08-13,0.3556976358,0.2776512685913533,0.43374400300864674
AOI-0012,2011-09-02,0.2832344516,0.20518808439135328,0.3612808188086467
AOI-0012,2012-04-22,0.4229588208,0.3449124535913533,0.5010051880086468
AOI-0012,2012-06-09,0.394633217,0.31658684979135326,0.4726795842086467
AOI-0012,2012-06-25,0.3917128186,0.3136664513913533,0.46975918580864673
AOI-0012,2012-08-03,0.2476041582,0.1695577909913533,0.3256505254086467
AOI-0012,2012-08-28,0.3480864791,0.2700401118913533,0.42613284630864673
AOI-0012,2012-09-13,0.3245547977,0.2465084304913533,0.4026011649086467
AOI-0012,2012-10-06,0.2293205235,0.1512741562913533,0.30736689070864676
AOI-0012,2013-05-09,0.7617877907,0.6837414234913533,0.8398341579086468
AOI-0012,2013-06-10,0.4315449847,0.3534986174913533,0.5095913519086468
AOI-0012,2013-07-13,0.2804076987,0.20236133149135327,0.3584540659086467
AOI-0012,2013-07-29,0.2715345695,0.19348820229135327,0.3495809367086467
AOI-0012,2013-10-09,0.2417646825,0.16371831529135328,0.3198110497086467
AOI-0012,2013-10-25,0.2898386631,0.2117922958913533,0.3678850303086467
AOI-0012,2014-06-06,0.6191504716,0.5411041043913534,0.6971968388086467
AOI-0012,2014-06-22,0.2473200482,0.1692736809913533,0.32536641540864675
AOI-0012,2014-06-26,0.3157113922,0.23766502499135328,0.3937577594086467
AOI-0012,2014-06-30,0.2745405253,0.1964941580913533,0.3525868925086467
AOI-0012,2014-08-13,0.2715611456,0.19351477839135328,0.3496075128086467
AOI-0012,2014-09-14,0.2624485458,0.18440217859135327,0.3404949130086467
AOI-0012,2014-10-16,0.2686963876,0.19065002039135326,0.3467427548086467
AOI-0012,2014-10-28,0.1640761674,0.08602980019135328,0.24212253460864672
AOI-0012,2015-05-25,0.4579366577,0.3798902904913533,0.5359830249086468
AOI-0012,2015-06-09,0.3146639662,0.23661759899135326,0.3927103334086467
AOI-0012,2015-08-12,0.2181275653,0.14008119809135328,0.2961739325086467
AOI-0012,2015-08-13,0.2957194918,0.2176731245913533,0.37376585900864673
AOI-0012,2015-08-20,0.2463556135,0.16830924629135327,0.3244019807086467
AOI-0012,2015-09-14,0.3153164849,0.2372701176913533,0.39336285210864674
AOI-0012,2016-08-06,0.3092394856,0.23119311839135326,0.3872858528086467
AOI-0012,2017-04-03,0.3723769358,0.29433056859135326,0.4504233030086467
